"","GEOID","county","hhincome","pct_pov","review_count","avg_rating","race.tot","avg_price","pct_white","hhincome_log","review_count_log","pct_pov_log","yelp_n"
"244","13121010301","Fulton County",75636,0.0539351630486755,29,"2",21010,"1",0.0649214659685864,11.2338198427359,3.40119738166216,-2.74988578649663,1
"245","13121010303","Fulton County",71457,0.115959409594096,46,"2",10840,"1",0.0003690036900369,11.1769910836789,3.8481063196732,-2.07179557000946,2
"246","13121010400","Fulton County",50980,0.152526439482961,39.5,"3",8551,"1",0.433633493158695,10.8393848140492,3.69199472898925,-1.81691458593676,2
"247","13121010507","Fulton County",43986,0.218913480885312,39,"2",7495,"1",0.0595063375583723,10.691853999677,3.68887945411394,-1.474411159545,1
"248","13121010508","Fulton County",59474,0.106395696353855,33,"2",3359,"1",0.0541827924977672,10.9934626478086,3.52636052461616,-2.15075971727334,1
"249","13121010510","Fulton County",48051,0.146256030665521,49.6666666666667,"2",15147,"1",0.144781144781145,10.7802263163982,3.72730608926002,-1.85625939485111,3
"250","13121010512","Fulton County",40215,0.214551083591331,51,"2",6460,"1",0.0467492260061919,10.6022439718606,3.95124371858143,-1.49365205384734,1
"251","13121010513","Fulton County",48344,0.17657967032967,30,"2",14560,"1",0.102197802197802,10.7863042275526,3.43398720448515,-1.67889694436229,1
"252","13121010515","Fulton County",55883,0.138252756573367,14,"2",5930,"1",0.109949409780776,10.9311944276885,2.70805020110221,-1.90883664719038,1
"253","13121010603","Fulton County",34830,0.237319683573755,1,"1",4298,"NaN",0.0111679851093532,10.4585214309664,0.693147180559945,-1.39707351371295,1
"254","13121010604","Fulton County",36044,0.203560371517028,1,"5",2584,"2",0.0874613003095975,10.492773093562,0.693147180559945,-1.54383571571396,1
"255","13121010800","Fulton County",44881,0.260301049110537,84.6,"3",6577,"1",0.427702599969591,10.7119926082042,4.16845819617337,-1.30821894442522,5
"256","13121011000","Fulton County",23546,0.524078379275988,27.5,"2",3036,"1",0.218379446640316,10.0671358440645,3.32319525742386,-0.627212673122341,2
"257","13121011100","Fulton County",60333,0.101479915433404,416,"4",2365,"2",0.373784355179704,11.0078002297403,6.0330862217988,-2.19391083494955,1
"258","13121011202","Fulton County",44614,0.231445849367785,128.5,"3",3683,"2",0.318218843334238,10.7060271098673,3.32189486657384,-1.42111005725232,2
"259","13121011305","Fulton County",36707,0.179541108986616,81,"1",5230,"1",0.0250478011472275,10.5109951420504,4.40671924726425,-1.66314934402012,1
"260","13121011306","Fulton County",33587,0.23113410952997,61.6666666666667,"3",2337,"2",0.0654685494223363,10.4221920562508,3.04742521368735,-1.42240202918538,3
"261","13121011405","Fulton County",85081,0.0485824742268041,29.3333333333333,"4",7783,"1",0.667223435693177,11.3514765510369,3.03039715747775,-2.83731970175882,6
"262","13121011410","Fulton County",117157,0.0370644922164566,33,"4",6745,"2",0.756856931060044,11.6713555465109,2.83786223194071,-3.0562364430254,3
"263","13121011411","Fulton County",85114,0.0913957435696566,30,"2",7659,"1",0.721634678156417,11.3518642959526,3.43398720448515,-2.2887241653367,1
"264","13121011412","Fulton County",91222,0.0467299578059072,59,"3",9520,"2",0.753256302521008,11.4211609917124,4.06427302075348,-2.8694528514143,4
"265","13121011414","Fulton County",80389,0.0895483535077444,52.6666666666667,"4",7683,"1",0.573343745932578,11.2947570172788,3.71691178011446,-2.30711178795834,3
"266","13121011416","Fulton County",109417,0.0550605844618674,68,"4",5641,"2",0.785499024995568,11.603012939251,4.23316043052124,-2.73243637454864,2
"267","13121011418","Fulton County",160820,0.0168165168165168,220,"5",6194,"2",0.957862447529868,11.9881031854897,4.80296939281887,-3.61873728217588,4
"268","13121011419","Fulton County",124358,0.0706200371684406,53,"3",5919,"1",0.830883595201892,11.73100019147,3.94650683697354,-2.51800806026072,3
"269","13121011421","Fulton County",50326,0.258878504672897,76.6666666666667,"3",4280,"1",0.584345794392523,10.826475805858,3.90614481235754,-1.31349565689845,3
"270","13121011422","Fulton County",70833,0.0806668459263243,225.5,"4",3795,"2",0.747826086956522,11.1682214399555,4.69214683954981,-2.40056352422763,2
"271","13121011427","Fulton County",126452,0.069163163928162,25,"2",7950,"1",0.774213836477987,11.7476971467651,3.25809653802148,-2.53624419027235,1
"272","13121011503","Fulton County",168750,0.0136865342163355,13.5,"4",11325,"2",0.788079470198676,12.0362328662383,1.99449202328214,-3.74284856884043,2
"273","13121011504","Fulton County",236149,0.0217961802011955,30.5,"4",13727,"2",0.929846288336854,12.3722605859679,3.3910960280034,-3.44840911587019,2
"274","13121011505","Fulton County",166938,0.028558373315056,31,"2",4377,"1",0.854923463559516,12.0254376656654,3.46132194573794,-3.2555819959425,2
"275","13121011506","Fulton County",165266,0.0236577181208054,16,"4",5969,"2",0.894454682526386,12.0153720827053,2.56198198970163,-3.39151288453156,2
"276","13121011610","Fulton County",114464,0.0103075363298412,139.333333333333,"5",5918,"2",0.788611017235553,11.6481030019554,4.17580364645351,-3.89676321405437,6
"277","13121011611","Fulton County",68620,0.0415130248602355,20.4285714285714,"4",8707,"1",0.636384518203744,11.1364850359027,2.6847805081128,-2.96592059338128,7
"278","13121011612","Fulton County",150901,0.0451574569221628,9,"2",3376,"1",0.713862559241706,11.9244455380567,2.30258509299405,-2.89756333077896,1
"279","13121011613","Fulton County",110066,0.105646630236794,80.5,"4",7137,"2",0.531315678856662,11.6089263152977,4.33538613967227,-2.15721602832717,2
"280","13121011614","Fulton County",74184,0.0778664590227759,37.6666666666667,"4",15411,"1",0.479462721432743,11.2144385633522,3.33391589687767,-2.43193712819492,6
"281","13121011615","Fulton County",161263,0.02202023988006,50.8,"4",10672,"2",0.749718890554723,11.9908538601454,3.67364142644233,-3.44138707987199,5
"282","13121011616","Fulton County",104176,0.0708161321054303,89.1666666666667,"4",6372,"2",0.529190207156309,11.5539330422689,3.40167137368411,-2.51557867861327,6
"283","13121011617","Fulton County",144125,0.0348334604627511,273.5,"4",7891,"2",0.705867443923457,11.8785056393795,5.41216395955443,-3.10480053301198,2
"284","13121011618","Fulton County",122857,0.0360576923076923,68,"2",4599,"1",0.564253098499674,11.7188577485141,4.23410650459726,-3.07786048771855,1
"285","13121011619","Fulton County",93750,0.0367263947134325,29.8,"3",7869,"1",0.478841021730843,11.4484936048108,2.66181505649992,-3.06344607668134,5
"286","13121011620","Fulton County",141513,0.044774650659319,36.5,"4",10206,"2",0.594944150499706,11.8602175270262,2.80624062823808,-2.90452777126044,6
"287","13121011621","Fulton County",157692,0.0869375907111756,4,"4",6962,"NaN",0.626544096523987,11.9684624551789,1.58902691517397,-2.33368790227611,2
"288","13121011622","Fulton County",149583,0.0395274875056792,99.6666666666667,"4",11005,"1",0.368014538845979,11.9156735519839,4.3436352556385,-3.00522746038619,3
"289","13121011623","Fulton County",121389,0.0124630502516577,51.1666666666667,"4",12517,"2",0.470240472956779,11.7068379203413,3.49148121262669,-3.79588353071583,6
"290","13121011625","Fulton County",122361,0.0256319811875367,83,"4",8542,"2",0.585928354015453,11.7148126928839,4.02541038532207,-3.33451169643267,6
"291","13121011626","Fulton County",102699,0.0645296459249948,36,"3",9546,"1",0.561282212445003,11.5396550259621,3.50136939180611,-2.59655830087139,3
"292","13121011900","Fulton County",25699,0.365135040336724,36.0526315789474,"4",3517,"2",0.354279215240262,10.154596404132,2.88789489568013,-0.980469210270296,19
"293","13121012300","Fulton County",52188,0.188465499485067,40,"4",2949,"NaN",0.356731095286538,10.8627994589605,3.71357206670431,-1.6171400000815,1
"294","13135050105","Gwinnett County",53785,0.169707671179125,67.5,"4",5108,"1",0.461041503523884,10.892935805028,3.69261546153329,-1.71642379729394,2
"295","13135050106","Gwinnett County",66351,0.0912732231123232,49.25,"2",11749,"1",0.620308111328624,11.1028648135097,3.54343821890839,-2.28993323522308,8
"296","13135050107","Gwinnett County",102874,0.0529896168993913,30.5,"2",8379,"2",0.718940207662012,11.5413574189645,3.20836614125616,-2.76478537729422,2
"297","13135050108","Gwinnett County",129112,0.0244678734831908,30,"2",10054,"1",0.749950268549831,11.768512972851,3.43398720448515,-3.36772759216982,1
"298","13135050109","Gwinnett County",70771,0.0962166082436843,170,"4",8273,"2",0.525927716668681,11.1673458820845,5.14166355650266,-2.24227479592602,1
"299","13135050205","Gwinnett County",67652,0.128298648358721,148.333333333333,"3",4673,"1",0.450460089878023,11.1222800014603,4.4464855542386,-1.97833981361499,3
"300","13135050208","Gwinnett County",65292,0.0643991496811304,71,"1",8013,"1",0.506302258829402,11.0867779426669,4.27666611901606,-2.59831076622547,1
"301","13135050209","Gwinnett County",53272,0.176347404386642,176.333333333333,"4",9073,"2",0.42389507329439,10.8833538420473,4.31510779050655,-1.68014258185448,6
"302","13135050210","Gwinnett County",78525,0.0683517265930936,63.5,"3",8495,"1",0.491701000588582,11.2712996642771,4.04136942411804,-2.54654727349766,6
"303","13135050211","Gwinnett County",44870,0.124910905203136,95.8181818181818,"4",5623,"1",0.264627423083763,10.7117475401966,3.74661860449307,-2.00314067987238,11
"304","13135050212","Gwinnett County",139097,0.0360473723168024,40.6666666666667,"2",13564,"2",0.745502801533471,11.8429987001536,3.53759290497313,-3.07808457943327,3
"305","13135050213","Gwinnett County",113591,0.0508922670191672,95,"4",13617,"2",0.495850774766836,11.6404475880473,3.55647346760724,-2.79864909066752,3
"306","13135050214","Gwinnett County",92990,0.0719791430514622,58,"4",8822,"2",0.471548401722965,11.4403547721354,3.90334818626059,-2.50129041710205,2
"307","13135050215","Gwinnett County",64306,0.112143102855177,170.2,"4",2907,"1",0.339869281045752,11.0715637128643,4.76947017392626,-2.1025619474229,10
"308","13135050216","Gwinnett County",83193,0.0591559566128885,42.25,"3",10971,"1",0.449731109288123,11.3290386838515,3.62702039314312,-2.6713910841201,4
"309","13135050217","Gwinnett County",91451,0.0917049215330415,37,"4",9388,"NaN",0.395504899872177,11.4236679308938,3.63758615972639,-2.28567958444323,1
"310","13135050218","Gwinnett County",68529,0.121836506159015,93,"4",4488,"1",0.441844919786096,11.1351582053017,4.54329478227,-2.02619271378639,1
"311","13135050219","Gwinnett County",67188,0.143997797356828,65.3333333333333,"4",3662,"2",0.433096668487165,11.1153987641636,3.96868493310576,-1.87081697954853,3
"312","13135050220","Gwinnett County",57845,0.121972443799855,45.6,"4",6957,"1",0.42058358487854,10.9656951593104,3.64505722111811,-2.02516213728099,5
"313","13135050306","Gwinnett County",47011,0.158614113159568,97,"3",3170,"1",0.414826498422713,10.7583495894136,3.92153200834603,-1.78014252897246,2
"314","13135050308","Gwinnett County",151875,0.0300123001230012,67.5,"3",4065,"2",0.685116851168512,11.9308789345308,4.11635300493049,-3.21856836906255,2
"315","13135050309","Gwinnett County",108786,0.0517839167878313,31.5,"4",8946,"2",0.551643192488263,11.5972298480223,3.46082909207556,-2.78411219453999,2
"316","13135050310","Gwinnett County",70102,0.0886906765398856,28.6666666666667,"2",5942,"2",0.616459104678559,11.1578492423952,3.01259036887497,-2.31576479961972,3
"317","13135050311","Gwinnett County",104302,0.0745473908413206,69.5,"3",2830,"1",0.53356890459364,11.5551416871033,3.45697833117033,-2.47044306347124,4
"318","13135050314","Gwinnett County",49054,0.156933553446141,90,"4",9711,"1",0.396148697353517,10.8008808473058,4.51085950651685,-1.79015942929809,1
"319","13135050317","Gwinnett County",41711,0.20497840995682,115,"1",3937,"1",0.280924561849124,10.6387598781467,4.75359019110636,-1.53721767470227,1
"320","13135050320","Gwinnett County",42500,0.182611672086257,2,"5",5856,"NaN",0.357069672131148,10.6574946213528,1.09861228866811,-1.647079178722,1
"321","13135050321","Gwinnett County",143875,0.0252982311805841,44,"4",4862,"1",0.858494446729741,11.8767696483873,3.80666248977032,-3.34392242449709,1
"322","13135050417","Gwinnett County",35882,0.243439986456746,74,"2",5907,"1",0.334179786693753,10.4882697084179,4.31748811353631,-1.37262822379379,1
"323","13135050418","Gwinnett County",37970,0.271336883790796,1,"1",7323,"NaN",0.285402157585689,10.5448149843663,0.693147180559945,-1.26820245302446,2
"324","13135050419","Gwinnett County",51930,0.196823379923761,46,"4",7885,"2",0.313887127457197,10.8578444852167,3.85014760171006,-1.575890087014,1
"325","13135050421","Gwinnett County",50511,0.255689424364123,21.5,"3",7470,"1",0.264123159303882,10.8301443704095,2.64482127369024,-1.32542722992865,4
"326","13135050424","Gwinnett County",47539,0.17717206132879,46.3333333333333,"2",8218,"1",0.365295692382575,10.7695160372582,3.75436806902322,-1.67572697111531,3
"327","13135050426","Gwinnett County",80320,0.12160336285843,14,"2",6661,"2",0.668067857679027,11.2938984291679,2.70805020110221,-2.02796270678193,1
"328","13135050430","Gwinnett County",72937,0.114052583862194,116,"3",5540,"1",0.505234657039711,11.1974884290477,3.42043218248846,-2.08704973986178,5
"329","13135050431","Gwinnett County",45816,0.238570038910506,7,"2",8224,"NaN",0.20318579766537,10.7326068946193,2.07944154167984,-1.39203062643442,1
"330","13135050432","Gwinnett County",61027,0.124642480806864,42,"2",6729,"1",0.439738445534255,11.0192355166509,3.76120011569356,-2.00513230378757,1
"331","13135050436","Gwinnett County",47200,0.20799073537927,53,"2",8635,"1",0.218645049218298,10.7623610135403,3.88889631316942,-1.52330271535635,2
"332","13135050511","Gwinnett County",65399,0.146013597033375,21,"3",12944,"1",0.345874536464771,11.0884151426562,2.76816201778193,-1.8578121150605,6
"333","13135050520","Gwinnett County",41512,0.223203995389935,100,"3",5390,"1",0.424675324675325,10.6339786862365,4.16163858977158,-1.45584169176262,3
"334","13135050521","Gwinnett County",58897,0.205907461157589,15.3333333333333,"3",5879,"2",0.492770879401259,10.983715208079,2.63808409291415,-1.532905383663,3
"335","13135050523","Gwinnett County",60363,0.15686030600821,17.1666666666667,"2",8125,"1",0.4384,11.0082972641122,2.36731169969492,-1.79059830758798,6
"336","13135050524","Gwinnett County",53594,0.113174695298897,28,"2",6952,"1",0.508774453394707,10.8893789711401,3.36729582998647,-2.09415164428038,1
"337","13135050525","Gwinnett County",89475,0.0664627690859899,80,"4",8523,"1",0.555438225976769,11.4018262924515,4.02076680757293,-2.57095133523063,3
"338","13135050529","Gwinnett County",67361,0.103052559100298,48.3333333333333,"4",4357,"1",0.604773927014,11.1179699372467,3.64946085289942,-2.1799024436254,3
"339","13135050533","Gwinnett County",57518,0.182967398536261,25,"4",9018,"NaN",0.2756708804613,10.9600270647823,3.25809653802148,-1.645234023847,1
"340","13135050536","Gwinnett County",57426,0.121276975209559,34.75,"3",5607,"1",0.390226502586053,10.9584265634143,3.10821638248024,-2.03044587322169,4
"341","13135050540","Gwinnett County",70506,0.126936257710761,52,"4",7295,"2",0.497601096641535,11.1635949134056,3.26798114073325,-1.98823973361093,3
"342","13135050542","Gwinnett County",52640,0.168833615978896,25.6,"3",5307,"2",0.234595816845676,10.8714215175621,2.95540479103747,-1.72129942508366,5
"343","13135050543","Gwinnett County",66901,0.0563174011449874,31,"2",7511,"1",0.382771934496072,11.1111186571143,3.46573590279973,-2.7133029555184,1
"344","13135050544","Gwinnett County",85293,0.0999620781190747,22.6666666666667,"2",13185,"1",0.430261660978385,11.3539649028496,3.03499328543945,-2.20761971699977,3
"345","13135050545","Gwinnett County",65249,0.206413210445469,203,"4",15629,"1",0.402329003775034,11.0861192467078,5.31811999384422,-1.53056568745223,1
"346","13135050547","Gwinnett County",77736,0.0604239164821259,9,"4",9483,"2",0.607297268796794,11.2612023817727,2.30258509299405,-2.65322235075338,1
"347","13135050549","Gwinnett County",80490,0.031511839708561,4,"3",5490,"NaN",0.592167577413479,11.2960124634067,1.6094379124341,-3.18177659825194,1
"348","13135050605","Gwinnett County",84466,0.0746597002612402,13.5,"2",14579,"NaN",0.663968722134577,11.3442227493343,2.39374587139102,-2.46911558439598,2
"349","13135050606","Gwinnett County",90338,0.0207239459029435,47.8571428571429,"3",26399,"1",0.642524338043108,11.4114241596381,3.0446587551875,-3.48271293158988,7
"350","13135050607","Gwinnett County",95308,0.0337637080654746,47,"3",18598,"1",0.601892676631896,11.464973949037,3.66811584991018,-3.12895038804439,5
"351","13135050609","Gwinnett County",98038,0.05111605637602,50.75,"3",14829,"1",0.714882999527952,11.4932124336602,3.88201124628478,-2.7949806588492,4
"352","13135050610","Gwinnett County",118623,0.0489836917986292,102,"2",16924,"2",0.754313401087213,11.6837899730482,4.63472898822964,-2.83049428347748,1
"353","13135050712","Gwinnett County",98886,0.0512656609562772,84.5,"3",7822,"2",0.670928151367937,11.5018240718991,4.20010491796521,-2.79253577315811,2
"354","13135050714","Gwinnett County",89444,0.102542932628798,5,"2",6070,"NaN",0.498846787479407,11.4014798056565,1.79175946922805,-2.18442050677025,1
"355","13135050715","Gwinnett County",79971,0.130639730639731,9,"4",5952,"NaN",0.601310483870968,11.2895443854484,2.30258509299405,-1.96155376029362,1
"356","13135050718","Gwinnett County",97043,0.0406209875102136,20,"2",8722,"1",0.553657418023389,11.4830125000205,2.96489008766141,-2.98338901575411,3
"357","13135050719","Gwinnett County",53875,0.11754477482177,51,"2",5751,"1",0.387063119457486,10.8946074250309,3.95124371858143,-2.05928780095848,1
"358","13135050720","Gwinnett County",70899,0.0662537807864036,48.3333333333333,"2",6948,"2",0.626367299942429,11.1691526438153,3.36335003452911,-2.57368828063988,3
"359","13135050722","Gwinnett County",64496,0.127813906953477,56,"2",3998,"1",0.330665332666333,11.0745135217133,4.04305126783455,-1.98185100420686,1
"360","13135050723","Gwinnett County",86563,0.110698824984539,3,"2",8095,"NaN",0.214453366275479,11.3687432676466,1.38629436111989,-2.114456885934,1
"361","13135050724","Gwinnett County",86588,0.0548317046688382,64,"3",18893,"1",0.457259302387128,11.3690319995956,4.06340686036306,-2.73596052569641,2
"362","13135050727","Gwinnett County",99072,0.056036866359447,20,"2",10850,"NaN",0.563963133640553,11.5037030691081,3.04452243772342,-2.71754211170038,1
"363","13135050731","Gwinnett County",65704,0.0829417969124557,49,"2",10440,"1",0.390325670498084,11.0930672715744,3.91202300542815,-2.37578182139928,1
